,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_SUSDE_Ethereum,fluid-lending_USDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,fluid-lending_SUSDE_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_HYUSDC_Ethereum,euler-v2_USDC_Base,euler-v2_USDC_Ethereum,morpho-blue_IMF-USDS_Ethereum,morpho-blue_BBQDAI_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_USDE_Ethereum,morpho-blue_USDC_Ethereum,aave-v2_USDT_Polygon,aave-v2_USDT.E_Avalanche,morpho-aave_USDC_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_APRUSDC_Base,euler-v2_SUSDS_Ethereum,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_RE7USDCP_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,morpho-blue_MJUSDC_Base,morpho-blue_USDC_Base,morpho-blue_AUSDC_Base,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_LUMENUSDC_Base
2024-10-02,11.588,0.0,3.74157,0.0,0.0,4.2415,7.32952,0.0,0.0,8.05016,2.0568,6.66282,4.03004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25048,6.10614,2.72477,0.0,4.18006,0.0,0.0,0.0,0.0,0.78477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57921,0.0,0.00054,1.03815,2.43527,3.60122,0.0,0.0,1.59087,0.0,0.0,0.0,4.38355,6.19228,0.0,0.0,0.0,0.0,5.49475,6.04059,6.03344,0.0,0.00026,0.0,5.31107,2.17331,0.0
2024-10-03,11.39751,0.0,3.78614,0.0,0.0,4.17273,7.06522,0.0,0.0,8.0887,2.03507,7.02504,4.5426,0.0,0.0,0.0,0.0,0.0,0.0,1.77484,6.0793,6.10071,2.65037,0.0,4.53731,0.0,0.0,0.0,0.0,0.76775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5788,0.0,0.00058,0.96133,2.47015,3.13377,0.0,0.0,0.0,0.0,0.0,0.0,4.39968,6.29205,0.0,0.0,0.0,0.0,7.28582,8.39318,4.38576,0.0,0.00023,0.0,5.35173,2.58094,0.0
2024-10-04,11.03501,0.0,3.93162,0.0,0.0,4.05102,7.17936,0.0,0.0,7.60532,1.86167,7.07408,3.75085,0.0,0.0,0.0,0.0,0.0,0.0,0.05735,6.0892,5.46784,2.9944,0.0,4.1004,0.0,0.0,0.0,0.0,0.75185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00063,1.06109,2.53346,4.00156,0.0,0.0,0.0,0.0,0.0,0.0,4.51869,6.39101,0.0,0.0,0.0,0.0,7.34511,8.93557,8.24065,0.0,0.00023,0.0,5.3914,1.73368,0.0
2024-10-05,10.92787,0.0,3.90436,0.0,0.0,4.13046,6.98933,0.0,0.0,7.08496,2.06117,7.09755,3.89073,0.0,0.0,0.0,0.0,0.0,0.0,0.308,5.99348,5.41694,2.98358,0.0,4.26447,0.0,0.0,0.0,0.0,0.73647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,1.06239,2.5797,4.1248,0.0,0.0,0.0,0.0,0.0,0.0,4.53468,6.49256,0.0,0.0,0.0,0.0,12.32383,5.17748,5.45598,0.0,0.00024,0.0,5.43149,1.78999,0.0
2024-10-06,10.88611,0.0,3.966,0.0,0.0,4.13966,6.93462,0.0,0.0,7.5783,2.19838,7.07642,3.81987,0.0,0.0,0.0,0.0,0.0,0.0,0.08864,5.89868,5.35088,2.96943,0.0,4.17174,0.0,0.0,0.0,0.0,0.72164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083,0.92358,2.67966,2.82066,0.0,0.0,0.0,0.0,0.0,0.0,4.55075,6.5966,0.0,0.0,0.0,0.0,2.96311,5.11772,6.98367,0.0,0.00029,0.0,5.47194,1.73258,0.0
2024-10-07,10.90281,0.0,4.15792,0.0,0.0,4.28221,6.69206,0.0,0.0,7.17027,2.2111,7.1514,4.2511,0.0,0.0,0.0,0.0,0.0,0.0,1.64312,6.01847,4.59887,2.99665,0.0,4.63348,0.0,0.0,0.0,0.0,0.70735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.9258,2.69382,2.84488,0.0,0.0,0.0,0.0,0.0,0.0,4.5669,3.60326,0.0,0.0,0.0,0.0,3.12932,4.77987,7.0182,0.0,0.00031,0.0,5.51276,1.74871,0.0
2024-10-08,10.79969,0.0,4.10672,0.0,0.0,4.3553,6.36598,0.0,0.0,7.89653,2.81328,7.69904,5.42908,0.0,0.0,0.0,0.0,0.0,0.0,1.60934,8.98302,4.49158,3.06404,0.0,5.36194,0.0,0.0,0.0,0.0,0.69361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.94244,2.73201,2.11389,0.0,0.0,0.0,0.0,0.0,0.0,3.90334,5.05499,0.0,0.0,0.0,0.0,2.87198,4.0977,8.27614,0.0,0.00184,0.0,4.75517,1.75778,0.0
2024-10-09,10.71361,0.0,3.62177,0.0,0.0,4.20921,6.33693,0.0,0.0,7.49251,2.54554,7.73223,4.73384,0.0,0.0,0.0,0.0,0.0,0.0,0.40054,8.85328,4.39126,3.20127,0.0,4.7576,0.0,0.0,0.0,0.0,0.68042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.93922,2.735,2.11377,0.0,0.0,0.0,0.0,0.0,0.0,3.90036,5.05116,0.0,0.0,0.0,0.0,2.34307,3.16151,10.84058,0.0,0.00227,0.0,4.75271,1.85422,0.0
2024-10-10,10.70443,0.0,3.46088,0.0,0.0,4.25114,5.87604,0.0,0.0,15.14027,3.15529,8.39177,4.53153,0.0,0.0,0.0,8.34595,0.0,0.0,1.98877,7.7988,3.35375,4.6733,0.0,4.90131,0.0,0.0,0.0,0.0,0.84859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.92083,14.82994,1.94389,0.0,0.0,0.0,0.0,0.0,0.0,3.21113,4.15757,0.0,0.0,0.0,0.0,13.94088,5.93494,10.00377,0.0,0.30789,0.0,3.89164,1.97262,0.0
2024-10-11,8.5706,0.0,3.58784,0.0,0.0,4.43027,5.60885,0.0,0.0,10.70112,3.73274,8.39,3.97133,0.0,0.0,0.0,8.66209,0.0,0.0,2.11826,6.74415,4.26585,4.17368,0.0,4.31061,0.0,0.0,0.0,0.0,0.84098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.91802,6.22802,1.81667,0.0,0.0,0.0,0.0,0.0,0.0,3.18638,4.12554,0.0,0.0,0.0,0.0,6.74724,9.03897,8.11784,0.0,0.05707,0.0,3.86168,1.82113,0.0
2024-10-12,8.51304,0.0,3.60158,0.0,0.0,4.32083,5.56024,0.0,0.0,9.69252,3.60105,8.39,3.96164,0.0,0.0,0.0,8.82461,0.0,0.0,1.94372,6.1051,4.13362,3.20475,0.0,4.33623,0.0,0.0,0.0,0.0,0.79586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.91083,10.156,5.44892,0.0,0.0,0.0,0.0,0.0,0.0,3.16265,4.09483,0.0,0.0,0.0,0.0,3.21698,9.4681,4.29598,0.0,0.45162,0.0,3.83296,1.83004,0.0
2024-10-13,8.49053,0.0,3.55557,0.0,0.0,4.29437,5.51421,0.0,0.0,10.01148,3.72618,8.39,3.86101,0.0,0.0,0.0,9.72096,0.0,0.0,2.76838,6.47217,4.02524,5.69017,0.0,4.20432,0.0,0.0,0.0,0.0,0.78807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99929,0.0,0.00053,0.90125,6.92657,8.6594,0.0,0.0,0.0,0.0,0.0,0.0,18.77096,24.80166,0.0,0.0,0.0,0.0,4.0374,10.56448,4.29851,0.0,0.07161,0.0,23.07814,1.87873,0.0
2024-10-14,8.38569,0.0,3.72013,0.0,0.0,4.54224,6.08729,0.0,0.0,10.51803,3.15241,8.39,5.49996,0.0,0.0,0.0,9.49401,0.0,0.0,2.64473,7.0221,4.40719,6.56473,0.0,5.54376,0.0,0.0,0.0,0.0,0.78042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,0.00045,0.88976,3.68246,9.30473,0.0,0.0,0.0,0.0,0.0,0.0,4.37963,5.76534,0.0,0.0,0.0,0.0,4.11303,16.46445,4.31391,0.0,0.06996,0.0,5.38783,1.84422,0.0
2024-10-15,8.24526,0.0,3.98461,0.0,0.0,4.48284,6.06011,0.0,0.0,10.34566,2.84313,7.11,4.00647,0.0,0.0,0.0,9.8637,0.0,0.0,3.13247,6.95725,4.52599,11.29645,0.0,4.36187,0.0,0.0,0.0,0.0,0.77313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99793,0.0,0.0005,0.90093,3.37301,4.24431,0.0,0.0,0.0,0.0,0.0,0.0,21.92363,28.16834,0.0,0.0,0.0,0.0,14.14232,16.11129,4.37468,0.0,0.06456,0.0,27.11654,1.88522,0.0
2024-10-16,8.20307,0.0,4.08092,0.0,0.0,4.14229,5.40517,0.0,0.0,8.7708,2.56546,7.7,10.01941,0.0,0.0,0.0,16.6929,0.0,0.0,2.70678,10.47236,4.30927,4.53451,0.0,10.02724,0.0,0.0,0.0,0.0,0.76571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99724,0.0,0.00057,0.92456,6.15023,2.84222,0.0,0.0,0.0,0.0,0.0,0.0,4.95124,5.40621,0.0,0.0,0.0,0.0,5.606,16.15492,5.39432,0.0,0.06269,0.0,3.88682,1.89269,0.0
2024-10-17,12.8866,0.0,4.02378,0.0,0.0,4.07182,4.96179,0.0,0.0,0.5969,2.4383,7.92,3.06032,0.0,0.0,0.0,16.56296,0.0,0.0,2.95789,5.76018,4.29552,4.50826,0.0,3.0455,0.0,0.0,0.0,0.0,0.75842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99655,0.0,0.00056,0.92114,10.16609,2.842,0.0,0.0,0.0,0.0,0.0,0.0,27.63276,5.3567,0.0,0.0,0.0,0.0,12.40275,17.35772,5.77733,0.0,0.05884,0.0,33.80289,1.93428,0.0
2024-10-18,12.61983,0.0,4.09467,0.0,0.0,9.50266,4.881,0.0,0.0,8.31572,2.59916,6.95,4.33287,0.0,0.0,0.0,8.82586,0.0,0.0,2.96274,6.018,4.12572,3.69001,0.0,4.00081,0.0,0.0,0.0,0.0,0.75124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99587,0.0,0.00063,0.97381,12.25384,2.84178,0.0,0.0,0.0,0.0,0.0,0.0,4.75889,4.67769,0.0,0.0,0.0,0.0,16.15629,17.48966,5.15737,0.0,0.05645,0.0,3.89796,1.94866,0.0
2024-10-19,11.81298,0.0,4.25525,0.0,0.0,4.46578,4.88402,0.0,0.0,6.0485,2.58544,7.66,4.39675,0.0,0.0,0.0,8.6524,0.0,0.0,3.11879,5.2394,3.92885,4.49152,0.0,4.12522,0.0,0.0,0.0,0.0,0.74418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99518,0.0,0.00122,1.00354,13.74647,2.84155,0.0,0.0,0.0,0.0,0.0,0.0,4.70144,4.61839,0.0,0.0,0.0,0.0,4.26217,17.50832,5.3064,0.0,0.05529,0.0,4.25239,1.9708,0.0
2024-10-20,11.55961,0.0,4.461,0.0,0.0,4.51558,4.7421,0.0,0.0,6.24988,2.6066,7.48,3.82872,0.0,0.0,0.0,7.24311,0.0,0.0,3.43299,5.09014,3.87614,6.07956,0.0,3.98776,0.0,0.0,0.0,0.0,0.73724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99449,0.0,0.00065,1.145,9.67687,2.83523,0.0,0.0,0.0,0.0,0.0,0.0,4.64503,4.56023,0.0,0.0,0.0,0.0,5.51502,17.81765,5.46417,0.0,0.30504,0.0,4.16859,2.04057,0.0
2024-10-21,11.44043,0.0,4.47577,0.0,0.0,4.4489,4.44548,0.0,0.0,9.02352,2.51166,8.01,3.81838,0.0,0.0,0.0,7.21213,0.0,0.0,3.73823,5.36948,3.9622,3.91482,0.0,3.71103,0.0,0.0,0.0,0.0,0.73062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99381,0.0,0.00048,1.04456,10.48311,2.83501,0.0,0.0,0.0,0.0,0.0,0.0,32.47512,32.42126,0.0,0.0,0.0,0.0,16.95726,17.86905,5.47416,0.0,0.41883,0.0,37.87192,2.07076,0.0
2024-10-22,11.08423,0.0,4.50397,0.0,0.0,4.10452,4.36956,0.0,0.0,8.57991,2.63462,7.98,4.07761,0.0,0.0,0.0,27.12349,0.0,0.0,4.19646,9.19818,3.90347,5.00968,0.0,4.22369,0.0,0.0,0.0,0.0,0.72494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99325,0.0,0.0004,1.02357,13.91796,2.83483,0.0,0.0,0.0,0.0,0.0,0.0,34.69738,34.63938,0.0,0.0,0.0,0.0,18.02594,17.99529,4.39103,0.0,0.13555,0.0,40.51621,2.07261,0.0
2024-10-23,10.89365,0.0,4.15913,0.0,0.0,4.54587,4.91908,0.0,0.0,11.22249,2.78077,7.66,3.70523,0.0,0.0,0.0,8.95024,0.0,0.0,0.20975,7.25533,3.88498,6.08209,0.0,3.70793,0.0,0.0,0.0,0.0,4.06062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98636,0.0,0.00033,0.78327,29.15732,2.83457,0.0,0.0,0.0,0.0,0.0,0.0,7.54516,14.73119,0.0,0.0,0.0,0.0,5.44983,13.41962,4.88728,0.0,0.0017,0.0,8.40061,2.07768,0.0
2024-10-24,13.47638,0.0,4.16076,0.0,0.0,4.54941,4.83988,0.0,0.0,9.54659,2.79365,7.78,4.02158,0.0,0.0,0.0,7.08866,0.0,0.0,0.04601,6.6647,4.17309,4.9597,0.0,4.02429,0.0,0.0,0.0,0.0,4.36657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857,0.0,0.00036,0.78629,7.17456,2.83435,0.0,0.0,0.0,0.0,0.0,0.0,6.86051,7.3032,0.0,0.0,0.0,0.0,10.60654,28.14526,4.88269,0.0,0.00238,0.0,7.85351,2.07261,0.0
2024-10-25,13.44175,0.0,3.78123,0.0,0.0,8.4924,6.3933,0.0,0.0,19.00555,2.98866,8.08,6.44965,0.0,0.0,0.0,13.03334,0.0,0.0,1.67237,13.21395,8.87102,2.42846,0.0,6.45585,0.0,0.0,0.0,0.0,4.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98504,0.0,0.00027,0.82581,8.39606,2.83412,0.0,0.0,0.0,0.0,0.0,0.0,40.75502,7.27443,0.0,0.0,0.0,0.0,14.50045,21.30029,6.38931,0.0,0.00176,0.0,47.55501,6.31878,0.0
2024-10-26,13.32261,0.0,3.8187,0.0,0.0,5.45137,6.45883,0.0,0.0,9.56919,4.20884,8.2,3.82439,0.0,0.0,0.0,7.7825,0.0,0.0,1.12011,6.64087,4.57566,2.46104,0.0,3.8292,0.0,0.0,0.0,0.0,5.09737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98439,0.0,0.0003,0.82203,12.09223,3.78395,0.0,0.0,0.0,0.0,0.0,0.0,8.59404,7.24651,0.0,0.0,0.0,0.0,11.66315,22.5332,4.3954,0.0,0.00176,0.0,15.05435,3.37797,0.0
2024-10-27,13.25078,0.0,3.87197,0.0,0.0,4.54339,7.17494,0.0,0.0,9.22924,4.18948,8.08,4.06557,0.0,0.0,0.0,7.99976,0.0,0.0,0.03736,6.45392,7.2556,2.56752,0.0,4.05313,0.0,0.0,0.0,0.0,5.51711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98374,0.0,0.00042,0.70701,10.62299,3.80819,0.0,0.0,0.0,0.0,0.0,0.0,50.45769,7.21876,0.0,0.0,0.0,0.0,10.60859,19.17454,4.40299,0.0,0.00251,0.0,60.36914,3.38301,0.0
2024-10-28,12.58553,0.0,3.8259,0.0,0.0,4.47241,9.67067,0.0,0.0,11.19957,4.56889,8.33,6.64625,0.0,0.0,0.0,12.59646,0.0,0.0,0.03215,8.54503,8.28521,2.57333,0.0,6.64922,0.0,0.0,0.0,0.0,6.02492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98309,0.0,0.00049,0.70177,9.44498,3.8525,0.0,0.0,0.0,0.0,0.0,0.0,7.57384,5.9143,0.0,0.0,0.0,0.0,9.68129,21.8322,5.40686,0.0,0.00233,0.0,9.76094,2.20139,0.0
2024-10-29,12.48005,0.0,4.04695,0.0,0.0,5.92805,10.18122,0.0,0.0,15.39085,4.12061,8.43,9.14101,0.0,0.0,0.0,9.53521,0.0,0.0,0.82429,11.63505,9.45985,3.24281,0.0,9.12969,0.0,0.0,0.0,0.0,6.54896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98244,0.0,0.00056,0.71055,2.32803,3.88242,0.0,0.0,0.0,0.0,0.0,0.0,5.40439,3.22492,0.0,0.0,0.0,0.0,21.13923,7.03965,4.20664,0.0,0.00267,0.0,68.59589,2.22506,0.0
2024-10-30,12.2824,0.0,4.23741,0.0,0.0,4.30048,9.82035,0.0,0.0,8.09178,4.21694,8.69,4.41595,0.0,0.0,0.0,17.7499,0.0,0.0,0.69028,9.215,10.7845,2.86981,0.0,4.41746,0.0,0.0,0.0,0.0,7.17182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98179,0.0,0.00065,0.72106,8.57807,3.91267,0.0,0.0,0.0,0.0,0.0,0.0,5.02631,3.49502,0.0,0.0,0.0,0.0,8.1641,7.16298,3.95029,0.0,0.00267,0.0,5.8488,2.2873,0.0
2024-10-31,13.59091,0.0,4.26529,0.0,0.0,4.37935,11.81142,0.0,0.0,7.96954,4.28689,9.31,3.79778,0.0,0.0,0.0,8.75784,0.0,0.0,0.62509,6.4081,4.92313,2.91697,0.0,3.77805,0.0,0.0,0.0,0.0,7.83161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98115,0.0,0.00069,0.72377,11.65606,3.94327,0.0,0.0,0.0,0.0,0.0,0.0,5.61662,3.41398,0.0,0.0,0.0,0.0,10.82529,6.19415,6.84373,0.0,0.00267,0.0,5.48409,2.28745,0.0
2024-11-01,13.44553,0.0,4.30427,0.0,0.0,5.08134,8.40861,0.0,0.0,8.14861,3.56593,11.32,4.51283,0.0,0.0,0.0,7.67616,0.0,0.0,0.63472,6.43423,4.91241,2.91867,0.0,4.51239,0.0,0.0,0.0,0.0,8.59174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805,0.0,0.00093,0.72498,10.65697,3.9742,0.0,0.0,0.0,0.0,0.0,0.0,5.51616,3.33595,0.0,0.0,0.0,0.0,9.26375,6.95802,6.84373,0.0,0.00278,0.0,5.34234,2.28745,0.0
2024-11-02,13.3815,0.0,4.258,0.0,0.0,4.396,14.12634,0.0,0.0,7.49661,3.69613,11.52,5.72269,0.0,0.0,0.0,7.82121,0.0,0.0,0.57736,7.05043,4.97119,2.88732,0.0,5.68914,0.0,0.0,0.0,0.0,9.45464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97986,0.0,0.00126,0.66256,11.73437,4.00548,0.0,0.0,0.0,0.0,0.0,0.0,5.41853,3.26096,0.0,0.0,0.0,0.0,14.00237,7.0898,6.84373,0.0,0.0463,0.0,6.40705,2.28745,0.0
2024-11-03,13.28991,0.0,4.26043,0.0,0.0,4.49185,8.85007,0.0,0.0,9.21844,4.73251,10.2,4.26172,0.0,0.0,0.0,6.37012,0.0,0.0,0.54115,6.25442,9.13785,4.06679,0.0,4.28789,0.0,0.0,0.0,0.0,4.20917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97921,0.0,0.00196,0.66839,12.74343,4.03708,0.0,0.0,0.0,0.0,0.0,0.0,4.08889,3.0129,0.0,0.0,0.0,0.0,7.36772,7.19656,6.84373,0.0,0.00279,0.0,6.07544,2.28745,0.0
2024-11-04,13.13042,0.0,4.13194,0.0,0.0,5.42333,8.07368,0.0,0.0,14.14767,5.23417,8.7,4.79888,0.0,0.0,0.0,6.47174,0.0,0.0,0.53669,9.86495,5.07948,2.80736,0.0,4.90575,0.0,0.0,0.0,0.0,4.20742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97857,0.0,0.00077,0.66851,5.44186,4.06903,0.0,0.0,0.0,0.0,0.0,0.0,3.99184,2.94702,0.0,0.0,0.0,0.0,11.41535,9.34815,6.85841,0.0,0.07623,0.0,5.94097,2.51166,0.0
2024-11-05,13.02961,0.0,4.06752,0.0,0.0,8.21068,9.6089,0.0,0.0,7.97665,2.26386,9.66,5.7829,0.0,0.0,0.0,4.56741,0.0,0.0,0.52073,5.85851,5.05839,3.13957,0.0,5.59961,0.0,0.0,0.0,0.0,4.20567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97792,0.0,0.0018,0.70238,2.36362,4.10132,0.0,0.0,0.0,0.0,0.0,0.0,3.8984,2.8834,0.0,0.0,0.0,0.0,7.16748,10.60762,6.96605,0.0,0.07623,0.0,5.81122,2.44848,0.0
2024-11-06,12.9487,0.0,6.55225,0.0,0.0,7.34446,9.11093,0.0,0.0,8.66634,2.79186,10.97,4.40061,0.0,0.0,0.0,5.43522,0.0,0.0,0.48519,5.80571,16.73384,2.83227,0.0,4.464,0.0,0.0,0.0,0.0,4.20393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97728,0.0,0.01472,0.76238,25.33968,4.40268,0.0,0.0,0.0,0.0,0.0,0.0,3.8086,2.82205,0.0,0.0,0.0,0.0,10.77376,92.14702,7.59866,0.0,0.05456,0.0,5.68614,2.48288,0.0
2024-11-07,13.16254,0.0,8.42559,0.0,0.0,4.40127,9.93378,0.0,0.0,7.03994,3.13836,9.39,4.3395,0.0,0.0,0.0,9.01229,0.0,0.0,0.4897,7.47587,5.97811,7.02827,0.0,4.35288,0.0,0.0,0.0,0.0,4.20218,0.0,0.0,0.0,1.91355,0.0,0.0,0.0,0.97664,0.0,0.00073,0.79585,8.1751,4.43755,0.0,0.0,0.0,0.0,0.0,0.0,3.72245,2.76295,0.0,0.0,0.0,0.0,9.16376,84.48688,9.1116,0.0,0.02929,0.0,5.56574,3.04979,0.0
2024-11-08,12.89641,0.0,4.55287,0.0,0.0,4.48201,8.27978,0.0,0.0,8.28254,3.33287,12.11,7.93985,0.0,0.0,0.0,10.8266,0.0,0.0,0.41986,9.65817,3.97624,2.70855,0.0,7.97748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17188,0.0,0.0,0.0,0.0,0.0,0.00075,0.81801,18.25295,3.6028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29386,59.17484,9.13763,0.0,0.0,0.0,0.0,3.09396,0.0
2024-11-09,12.78296,0.0,4.49212,0.0,0.0,4.43693,9.74739,0.0,0.0,8.13646,3.07149,9.54,4.42575,0.0,0.0,0.0,7.52522,0.0,0.0,0.43676,7.24423,2.73634,7.60814,0.0,4.42997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11023,0.0,0.0,0.0,0.0,0.0,0.00061,0.81335,15.99321,3.61144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57007,38.06328,7.82978,0.0,0.0,0.0,0.0,3.14013,0.0
2024-11-10,12.69463,0.0,6.67912,0.0,0.0,4.53741,12.32443,0.0,0.0,10.71035,3.08111,8.87,7.66542,0.0,0.0,0.0,10.89034,0.0,0.0,0.42889,9.17572,2.68318,4.15722,0.0,7.64606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75412,0.0,0.0,0.0,0.0,0.0,0.0007,0.88018,28.83154,3.62017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50265,31.21251,9.12622,0.0,0.0,0.0,0.0,3.22976,0.0
2024-11-11,12.12185,0.0,4.51347,0.0,0.0,7.01659,11.80283,0.0,0.0,12.86202,3.7383,17.94,2.63915,0.0,0.0,0.0,14.71857,0.0,0.0,0.53953,18.93548,11.00359,9.51916,0.0,4.96366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43564,0.0,0.0,0.0,0.0,0.0,0.00106,0.95368,20.76568,3.62902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74318,58.81447,7.37108,0.0,0.0,0.0,0.0,3.67528,0.0
2024-11-12,12.10914,0.0,4.49381,0.0,0.0,4.54759,14.02921,0.0,0.0,17.466,4.21479,20.17,9.47771,0.0,0.0,0.0,15.50457,0.0,0.0,0.55354,15.50961,20.11913,9.47835,0.0,8.73874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43586,0.0,0.0,0.0,0.0,0.0,0.00077,0.79814,16.48876,3.63792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78229,54.58464,11.94605,0.0,0.0,0.0,0.0,4.01138,0.0
2024-11-13,11.84714,0.0,3.78769,0.0,0.0,11.81532,10.18072,0.0,0.0,13.26005,5.30768,8.39,6.049,0.0,0.0,0.0,11.0338,0.0,0.0,0.54503,13.45434,5.36501,5.39994,0.0,5.82868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00742,0.0,0.0,0.0,0.0,0.0,0.0009,1.11401,18.60509,3.64693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93514,53.92555,12.1676,0.0,0.0,0.0,0.0,4.89476,0.0
